codigo,nombre_cuenta,imputable,is_group,nivel,codigo_padre,root_type
5.1.06.02.01.08,"Deterioro de equipos de defensa, seguridad y orden público concesionados",S,0,6,5.1.06.02.01,Expense
5.1.06.02.01.09,Deterioro de semovientes concesionados,S,0,6,5.1.06.02.01,Expense
5.1.06.02.01.99,"Deterioro de otras propiedades, planta y equipos concesionados",S,0,6,5.1.06.02.01,Expense
5.1.06.02.03,Deterioro de activos biológicos concesionados,N,1,5,5.1.06.02,Expense
5.1.06.02.03.01,Deterioro de plantas concesionadas,S,0,6,5.1.06.02.03,Expense
5.1.06.02.03.02,Deterioro de animales concesionados,S,0,6,5.1.06.02.03,Expense
5.1.06.02.04,Deterioro de bienes de infraestructura y de beneficio y uso público concesionados,N,1,5,5.1.06.02,Expense
5.1.06.02.04.01,Deterioro de vías de comunicación terrestre concesionadas,S,0,6,5.1.06.02.04,Expense
5.1.06.02.04.02,Deterioro de obras marítimas y fluviales concesionadas,S,0,6,5.1.06.02.04,Expense
5.1.06.02.04.03,Deterioro de centrales y redes de comunicación y energía concesionadas,S,0,6,5.1.06.02.04,Expense
5.1.06.02.04.99,Deterioro de otros bienes de infraestructura y de beneficio y uso público concesionados,S,0,6,5.1.06.02.04,Expense
5.1.06.02.05,Deterioro de recursos naturales concesionados,N,1,5,5.1.06.02,Expense
5.1.06.02.05.01,Deterioro de recursos naturales no renovables concesionados,S,0,6,5.1.06.02.05,Expense
5.1.06.02.05.02,Deterioro de recursos naturales renovables concesionados,S,0,6,5.1.06.02.05,Expense
5.1.06.02.06,Deterioro de bienes intangibles concesionados,N,1,5,5.1.06.02,Expense
5.1.06.02.06.01,Deterioro de marcas y patentes concesionadas,S,0,6,5.1.06.02.06,Expense
5.1.06.02.06.02,Deterioro de derechos de autor concesionados,S,0,6,5.1.06.02.06,Expense
5.1.06.02.06.03,Deterioro de programas de informática y base de datos concesionados,S,0,6,5.1.06.02.06,Expense
5.1.06.02.06.04,Deterioro de licencias concesionadas,S,0,6,5.1.06.02.06,Expense
5.1.06.02.06.99,Deterioro de otros bienes intangibles concesionados,S,0,6,5.1.06.02.06,Expense
5.1.07,Otros Gastos Operativos,N,1,3,5.1,Expense
5.1.07.01,Otros Gastos Operativos,N,1,4,5.1.07,Expense
5.1.07.01.01,Premios de billetes y quinielas de la Lotería Nacional,S,0,5,5.1.07.01,Expense
5.1.07.01.02,Otros gastos por indemnizaciones y compensaciones,S,0,5,5.1.07.01,Expense
5.1.07.01.03,Otros gastos operativos de instituciones empresariales,S,0,5,5.1.07.01,Expense
5.1.07.02,Gastos institucionales pendientes de clasificación,N,1,4,5.1.07,Expense
5.1.07.02.01,Gastos por clasificar de cuentas únicas,S,0,5,5.1.07.02,Expense
5.1.07.02.02,Gastos por clasificar de cuentas colectoras,S,0,5,5.1.07.02,Expense
5.1.07.02.04,Gastos por clasificar de cuentas operativa institucional,S,0,5,5.1.07.02,Expense
5.1.07.02.05,Gastos por clasificar de cuentas de financiamiento externo,S,0,5,5.1.07.02,Expense
5.1.07.02.06,"Gastos por clasificar de cuentas de fondos reponibles, en avance y liquidables",S,0,5,5.1.07.02,Expense
5.1.07.02.07,Gastos por clasificar de cuentas especiales,S,0,5,5.1.07.02,Expense
5.2,Transferencias,N,1,2,5,Expense
5.2.01,Transferencias corrientes,N,1,3,5.2,Expense
5.2.01.01,Transferencias corrientes al sector privado interno,N,1,4,5.2.01,Expense
5.2.01.01.01,Transferencias corrientes a personas,N,1,5,5.2.01.01,Expense
5.2.01.01.01.01,Prestaciones de la seguridad social,N,1,6,5.2.01.01.01,Expense
5.2.01.01.01.01.01,Pensiones 5.2.01.01.01.01.02 Jubilaciones                                                                                    S 5.2.01.01.01.01.03 Indemnizaciones                                                                         S,S,0,7,5.2.01.01.01.01,Expense
5.2.01.01.01.01.99,Otras prestaciones de la seguridad social,S,0,7,5.2.01.01.01.01,Expense
5.2.01.01.01.02,Ayudas a hogares y personas,S,0,6,5.2.01.01.01,Expense
5.2.01.01.01.03,Bono navideño trabajadores portuarios,S,0,6,5.2.01.01.01,Expense
5.2.01.01.01.04,"Premios literarios, deportivos y artísticos",S,0,6,5.2.01.01.01,Expense
5.2.01.01.01.05,Becas y viajes de estudio,S,0,6,5.2.01.01.01,Expense
5.2.01.01.02,Transferencias corrientes a empresas privadas,S,0,5,5.2.01.01,Expense
5.2.01.01.03,Transferencias corrientes a instituciones sin fines de lucro,S,0,5,5.2.01.01,Expense
5.2.01.02,Transferencias corrientes al sector público,N,1,4,5.2.01,Expense
5.2.01.02.01,Transferencias corrientes a la Administración Central,S,0,5,5.2.01.02,Expense
5.2.01.02.02,Transferencias corrientes a Instituciones Públicas Descentralizadas y Autónomas,S,0,5,5.2.01.02,Expense
5.2.01.02.03,Transferencias corrientes a Instituciones de la Seguridad Social,S,0,5,5.2.01.02,Expense
5.2.01.02.04,Transferencias corrientes a Gobiernos Centrales Municipales,S,0,5,5.2.01.02,Expense
5.2.01.02.05,Transferencias corrientes a otras Instituciones de Gobiernos Municipales,S,0,5,5.2.01.02,Expense
5.2.01.02.06,Transferencias corrientes a Empresas Públicas no Financieras,S,0,5,5.2.01.02,Expense
5.2.01.02.07,Transferencias corrientes a Instituciones Públicas Financieras no monetarias,S,0,5,5.2.01.02,Expense
5.2.01.02.08,Transferencias corrientes a Instituciones Públicas Financieras monetarias,S,0,5,5.2.01.02,Expense
5.2.01.02.99,Transferencias corrientes a otras Instituciones Públicas,S,0,5,5.2.01.02,Expense
5.2.01.03,Transferencias corrientes al sector externo,N,1,4,5.2.01,Expense
5.2.01.03.01,Transferencias corrientes a gobiernos extranjeros,S,0,5,5.2.01.03,Expense
5.2.01.03.02,Transferencias corrientes a organismos financieros internacionales,S,0,5,5.2.01.03,Expense
5.2.01.03.03,Transferencias corrientes al sector privado externo,S,0,5,5.2.01.03,Expense
5.2.01.04,Subvenciones,N,1,4,5.2.01,Expense
5.2.01.04.01,Subvenciones a empresas del sector privado,S,0,5,5.2.01.04,Expense
5.2.01.04.02,Subvenciones a empresas y cuasiempresas públicas no financieras,S,0,5,5.2.01.04,Expense
5.2.01.04.03,Subvenciones a instituciones públicas financieras no monetarias,S,0,5,5.2.01.04,Expense
5.2.01.04.04,Subvenciones a instituciones públicas financieras monetarias,S,0,5,5.2.01.04,Expense
5.2.02,Transferencias de capital,N,1,3,5.2,Expense
5.2.02.01,Transferencias de capital al sector privado interno,N,1,4,5.2.02,Expense
5.2.02.01.01,Transferencias de capital a personas,S,0,5,5.2.02.01,Expense
5.2.02.01.02,Transferencias de capital a empresas del sector privado interno,S,0,5,5.2.02.01,Expense
5.2.02.01.03,Transferencias de capital a instituciones sin fines de lucro,S,0,5,5.2.02.01,Expense
5.2.02.02,Transferencias de capital al sector público,N,1,4,5.2.02,Expense
5.2.02.02.01,Transferencias de capital a la Administración Central,S,0,5,5.2.02.02,Expense
5.2.02.02.02,Transferencias de capital a Instituciones Públicas Descentralizadas y Autónomas,S,0,5,5.2.02.02,Expense
5.2.02.02.03,Transferencias de capital a Instituciones de la Seguridad Social,S,0,5,5.2.02.02,Expense
5.2.02.02.04,Transferencias de capital a Gobiernos Centrales Municipales,S,0,5,5.2.02.02,Expense
5.2.02.02.05,Transferencias de capital a instituciones descentralizadas municipales,S,0,5,5.2.02.02,Expense
5.2.02.02.06,Transferencias de capital a Empresas Públicas no Financieras,S,0,5,5.2.02.02,Expense
5.2.02.02.06.01,Transferencias de capital a empresas públicas no financieras nacionales,S,0,6,5.2.02.02.06,Expense
5.2.02.02.06.02,Transferencias de capital a empresas públicas no financieras municipales,S,0,6,5.2.02.02.06,Expense
5.2.02.02.07,Transferencias de capital a instituciones públicas financieras,N,1,5,5.2.02.02,Expense
5.2.02.02.07.01,Transferencias de capital a instituciones públicas financieras no monetarias,S,0,6,5.2.02.02.07,Expense
5.2.02.02.07.02,Transferencias de capital a instituciones públicas financieras monetarias,S,0,6,5.2.02.02.07,Expense
5.2.02.02.99,Transferencias de capital a otras instituciones públicas,N,1,5,5.2.02.02,Expense
5.2.02.02.99.01,Transferencia de capital para bienes de reposición de activos,S,0,6,5.2.02.02.99,Expense
5.2.02.02.99.02,Transferencia de capital para inversión en proyectos,S,0,6,5.2.02.02.99,Expense
5.2.02.02.99.03,Otras transferencias de capital,S,0,6,5.2.02.02.99,Expense
5.2.02.03,Transferencias de capital al sector externo,N,1,4,5.2.02,Expense
5.2.02.03.01,Transferencias de capital a gobiernos extranjeros,S,0,5,5.2.02.03,Expense
5.2.02.03.02,Transferencias de capital a organismos financieros internacionales,S,0,5,5.2.02.03,Expense
5.2.02.03.03,Transferencias de capital al sector privado externo,S,0,5,5.2.02.03,Expense
5.3,Costos por ventas,N,1,2,5,Expense
5.3.01,Costos por ventas de productos y bienes,N,1,3,5.3,Expense
5.3.01.01,Costos por ventas de productos,N,1,4,5.3.01,Expense
5.3.01.02,Costos por ventas de bienes,N,1,4,5.3.01,Expense
5.3.02,Costos por servicios prestados,N,1,3,5.3,Expense
5.3.02.01,Costos por prestaciones de servicios básicos,N,1,4,5.3.02,Expense
5.3.02.02,"Costos por prestaciones de servicios de publicidad, impresión y conexos",N,1,4,5.3.02,Expense
5.3.02.03,Costos por prestaciones de servicios de transporte y almacenaje,N,1,4,5.3.02,Expense
5.3.02.04,"Costos por prestaciones de servicios de conservación, reparaciones y conexos",N,1,4,5.3.02,Expense
5.3.02.05,"Costos por prestaciones de servicios sanitarios, sociales, técnicos, profesionales y comerciales",N,1,4,5.3.02,Expense
5.3.02.99,Costos por otras prestaciones de servicios,N,1,4,5.3.02,Expense
5.4,Gastos financieros,N,1,2,5,Expense
5.4.01,Gastos por intereses,N,1,3,5.4,Expense
5.4.01.01,Intereses por cuentas a pagar,N,1,4,5.4.01,Expense
5.4.01.01.01,Intereses por cuentas a pagar al sector privado interno,S,0,5,5.4.01.01,Expense
5.4.01.01.02,Intereses por cuentas a pagar al sector público,S,0,5,5.4.01.01,Expense
5.4.01.01.03,Intereses por cuentas a pagar al sector externo,S,0,5,5.4.01.01,Expense
5.4.01.02,Intereses por endeudamiento de Tesorería,N,1,4,5.4.01,Expense
5.4.01.02.01,Intereses por letras de Tesorería,N,1,5,5.4.01.02,Expense
5.4.01.02.01.01,Intereses por letras de Tesorería interna,S,0,6,5.4.01.02.01,Expense
5.4.01.02.01.02,Intereses por letras de Tesorería externa,S,0,6,5.4.01.02.01,Expense
5.4.01.02.09,Intereses por otro endeudamiento de Tesorería,N,1,5,5.4.01.02,Expense
5.4.01.02.09.01,Intereses por otro endeudamiento interno de Tesorería,S,0,6,5.4.01.02.09,Expense
5.4.01.02.09.02,Intereses por otro endeudamiento externo de Tesorería,S,0,6,5.4.01.02.09,Expense
5.4.01.03,Intereses por préstamos,N,1,4,5.4.01,Expense
5.4.01.03.01,Intereses por préstamos del sector privado interno,S,0,5,5.4.01.03,Expense
5.4.01.03.02,Intereses por préstamos del sector público,S,0,5,5.4.01.03,Expense
5.4.01.03.03,Intereses por préstamos del sector externo,S,0,5,5.4.01.03,Expense
5.4.01.04,Intereses por avales ejecutados a pagar,N,1,4,5.4.01,Expense
5.4.01.04.01,Intereses por avales del sector privado interno ejecutados,S,0,5,5.4.01.04,Expense
5.4.01.04.02,Intereses por avales del sector público ejecutados,S,0,5,5.4.01.04,Expense
5.4.01.04.03,Intereses por avales del sector externo ejecutados,S,0,5,5.4.01.04,Expense
5.4.01.05,Intereses por endeudamiento público,N,1,4,5.4.01,Expense
5.4.01.05.01,Intereses por préstamos de la deuda pública,N,1,5,5.4.01.05,Expense
5.4.01.05.01.01,Intereses de la deuda pública interna,S,0,6,5.4.01.05.01,Expense
5.4.01.05.01.02,Intereses de la deuda pública externa,S,0,6,5.4.01.05.01,Expense
5.4.01.05.02,Intereses por títulos-valores de la deuda pública,N,1,5,5.4.01.05,Expense
5.4.01.05.02.01,Intereses por títulos-valores de la deuda pública interna,S,0,6,5.4.01.05.02,Expense
5.4.01.05.02.02,Intereses por títulos-valores de la deuda pública externa,S,0,6,5.4.01.05.02,Expense
5.4.01.06,Intereses por provisiones,N,1,4,5.4.01,Expense
5.4.01.06.01,Intereses por provisiones para litigios y demandas,S,0,5,5.4.01.06,Expense
5.4.01.06.02,Intereses por provisiones para beneficios a los empleados,S,0,5,5.4.01.06,Expense
5.4.01.07,Interés indemnizatorio por impuestos y contribuciones,N,1,4,5.4.01,Expense
5.4.01.07.01,Interés indemnizatorio por impuestos,S,0,5,5.4.01.07,Expense
5.4.01.07.02,Interés indemnizatorio por contribuciones sociales 5 4,S,0,5,5.4.01.07,Expense
5.4.01.99,Intereses por cuentas varias a pagar,N,1,4,5.4.01,Expense
5.4.02,Gastos por comisiones,N,1,3,5.4,Expense
5.4.02.01,Gastos por comisiones sobre activos financieros,N,1,4,5.4.02,Expense
5.4.02.01.01,Gastos por comisiones sobre efectivo,S,0,5,5.4.02.01,Expense
5.4.02.01.02,Gastos por comisiones sobre equivalentes de efectivo,S,0,5,5.4.02.01,Expense
5.4.02.02,Gastos por comisiones sobre inversiones,N,1,4,5.4.02,Expense
5.4.02.02.01,Gastos por comisiones sobre inversiones financieras,S,0,5,5.4.02.02,Expense
5.4.02.02.02,Gastos por comisiones sobre inversiones financieras al costo,S,0,5,5.4.02.02,Expense
5.4.02.03,Gastos por comisiones sobre cuentas a cobrar,N,1,4,5.4.02,Expense
5.4.02.03.01,Gastos por comisiones sobre cuentas a cobrar,S,0,5,5.4.02.03,Expense
5.4.02.03.02,Gastos por comisiones sobre cuentas a cobrar al costo amortizado,S,0,5,5.4.02.03,Expense
5.4.02.03.03,Gastos por comisiones sobre préstamos a cobrar,S,0,5,5.4.02.03,Expense
5.4.02.04,Gastos por comisiones sobre pasivos,N,1,4,5.4.02,Expense
5.4.02.04.01,Gastos por comisiones sobre Préstamos de la Deuda Pública Interna,S,0,5,5.4.02.04,Expense
5.4.02.04.02,Gastos por comisiones sobre préstamos de la Deuda Pública Externa,S,0,5,5.4.02.04,Expense
5.4.02.04.03,Gastos por comisiones de Títulos y Valores Internos,S,0,5,5.4.02.04,Expense
5.4.02.04.04,Gastos por comisiones de Títulos y Valores Externos,S,0,5,5.4.02.04,Expense
5.4.03,Pérdidas por deterioro Activos y Pasivos Financieros,N,1,3,5.4,Expense
5.4.03.01,Pérdidas por deterioro de activos financieros,N,1,4,5.4.03,Expense
5.4.03.01.01,Pérdidas por deterioro de inversiones financieras,N,1,5,5.4.03.01,Expense
5.4.03.01.01.01,Pérdidas por deterioro de inversiones financieras del sector privado interno,S,0,6,5.4.03.01.01,Expense
5.4.03.01.01.02,Pérdidas por deterioro de inversiones financieras del sector público,S,0,6,5.4.03.01.01,Expense
5.4.03.01.01.03,Pérdidas por deterioro de inversiones financieras del sector externo,S,0,6,5.4.03.01.01,Expense
5.4.03.01.02,Pérdidas por deterioro de títulos-valores,S,0,5,5.4.03.01,Expense
5.4.03.01.02.01,Pérdidas por deterioro de títulos-valores del sector privado interno,S,0,6,5.4.03.01.02,Expense
5.4.03.01.02.02,Pérdidas por deterioro de títulos-valores del sector público,S,0,6,5.4.03.01.02,Expense
5.4.03.01.02.03,Pérdidas por deterioro de títulos-valores del sector externo,S,0,6,5.4.03.01.02,Expense
5.4.03.01.03,Pérdidas por deterioro de cuentas a cobrar,N,1,5,5.4.03.01,Expense
5.4.03.01.03.01,Pérdidas por deterioro de impuestos a cobrar,S,0,6,5.4.03.01.03,Expense
5.4.03.01.03.02,Pérdidas por deterioro de contribuciones sociales a cobrar,S,0,6,5.4.03.01.03,Expense
5.4.03.01.03.03,Pérdidas por deterioro de otros ingresos sin contraprestación a cobrar,S,0,6,5.4.03.01.03,Expense
5.4.03.01.03.04,Pérdidas por deterioro de ingresos con contraprestación a cobrar,S,0,6,5.4.03.01.03,Expense
5.4.03.01.03.05,Pérdidas por deterioro de anticipos financieros,S,0,6,5.4.03.01.03,Expense
5.4.03.01.03.06,Pérdidas por deterioro de préstamos,S,0,6,5.4.03.01.03,Expense
5.4.03.01.03.07,Pérdidas por deterioro de deudores por avales ejecutados,S,0,6,5.4.03.01.03,Expense
5.4.03.01.03.98,Pérdidas por deterioro de cuentas a cobrar en gestión judicial,S,0,6,5.4.03.01.03,Expense
5.4.03.02,Pérdidas por deterioro de Pasivos Financieros,N,1,4,5.4.03,Expense
5.4.09,Otros gastos financieros,N,1,3,5.4,Expense
5.4.09.99,Otros gastos financieros varios,N,1,4,5.4.09,Expense
5.4.09.99.01,Otros gastos financieros varios,S,0,5,5.4.09.99,Expense
5.5,Resultados de operación diversos,N,1,2,5,Expense
5.5.01,Resultados negativos de inversiones en asociadas,N,1,3,5.5,Expense
5.5.01.01,"Resultados negativos de inversiones en asociadas, subsidiarias y negocios conjuntos",N,1,4,5.5.01,Expense
5.5.01.01.01,"Resultados negativos de inversiones en asociadas, subsidiarias y negocios conjuntos en el sector privado interno",S,0,5,5.5.01.01,Expense
5.5.01.01.02,"Resultados negativos de inversiones en asociadas, subsidiarias y negocios conjuntos en el sector público",S,0,5,5.5.01.01,Expense
5.5.01.01.03,"Resultados negativos de inversiones en asociadas, subsidiarias y negocios conjuntos en el sector externo",S,0,5,5.5.01.01,Expense
5.5.01.02,Participación de la no controladora en el resultado neto,N,1,4,5.5.01,Expense
5.5.01.02.01,Participación de la no controladora en el resultado neto en Instituciones Públicas Descentralizadas y Autónomas,S,0,5,5.5.01.02,Expense
5.5.01.02.02,Participación de la no controladora en el resultado neto en Instituciones de la Seguridad Social,S,0,5,5.5.01.02,Expense
5.5.01.02.03,Participación de la no controladora en el resultado neto en Gobiernos Centrales Municipales,S,0,5,5.5.01.02,Expense
5.5.01.02.04,Participación de la no controladora en el resultado neto en otras Instituciones de Gobiernos Municipales,S,0,5,5.5.01.02,Expense
5.5.01.02.05,Participación de la no controladora en el resultado neto en Empresas Públicas no Financieras,S,0,5,5.5.01.02,Expense
5.5.01.02.06,Participación de la no controladora en el resultado neto en Instituciones Públicas Financieras,S,0,5,5.5.01.02,Expense
5.5.01.02.99,Participación de la no controladora en el resultado neto en otras entidades del sector público,S,0,5,5.5.01.02,Expense
5.5.01.03,Resultados negativos por venta de inversiones en asociadas,N,1,4,5.5.01,Expense
5.5.01.03.01,Resultados negativos por venta de inversiones en asociadas en el sector privado interno,S,0,5,5.5.01.03,Expense
5.5.01.03.02,Resultados negativos por venta de inversiones en asociadas en el sector público,S,0,5,5.5.01.03,Expense
5.5.01.03.03,Resultados negativos por venta de inversiones en asociadas en el sector externo,S,0,5,5.5.01.03,Expense
5.5.02,Por diferencias de cambio,N,1,3,5.5,Expense
5.5.02.01,Diferencia de cambio negativas,N,1,4,5.5.02,Expense
5.5.02.01.01,Diferencias de cambio por activos,N,1,5,5.5.02.01,Expense
5.5.02.01.01.01,Diferencias de cambio por efectivo y equivalentes de efectivo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.02,Diferencias de cambio por inversiones a corto plazo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.03,Diferencias de cambio por porción corriente de documentos por cobrar,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.04,Diferencias de cambio por cuentas a cobrar a corto plazo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.05,Diferencias de cambio por pagos anticipados a corto plazo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.06,Diferencias de cambio por cuentas a cobrar a largo plazo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.07,Diferencias de cambio por documento a cobrar a largo plazo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.08,Diferencias de cambio por inversiones a largo plazo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.01.09,Diferencias de cambio por otros activos financieros a largo plazo,S,0,6,5.5.02.01.01,Expense
5.5.02.01.02,Diferencias de cambio negativas por pasivos,N,1,5,5.5.02.01,Expense
